person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt_optimised
22,15996.0,3.0,2,4000,13.35,1,0.25006251562890724,1,2,0,0,0,1,1,0,0,0,0,0,2460.0
22,48000.0,7.0,0,5000,6.99,0,0.10416666666666667,0,2,0,0,0,1,0,1,0,0,0,0,5000.0
25,36000.0,3.0,0,5300,7.49,0,0.14722222222222223,0,3,1,0,0,0,0,0,0,0,1,0,5300.0
25,57000.0,2.0,0,9500,6.17,0,0.16666666666666666,0,3,0,0,0,1,0,0,0,0,1,0,9500.0
24,54996.0,2.0,1,23600,11.89,1,0.42912211797221617,0,4,0,0,0,1,0,0,1,0,0,0,16737.0
24,21000.0,0.0,2,4000,13.43,0,0.19047619047619047,0,4,0,0,0,1,1,0,0,0,0,0,4000.0
24,75000.0,4.0,1,20000,8.88,0,0.26666666666666666,0,2,0,0,0,1,0,0,0,0,0,1,20000.0
26,50000.0,0.0,1,4800,10.99,0,0.096,0,2,0,0,0,1,0,0,0,0,1,0,4800.0
24,40000.0,2.0,2,7000,11.34,0,0.175,0,2,0,0,0,1,0,1,0,0,0,0,7000.0
23,29856.0,0.0,0,10300,8.94,1,0.344989281886388,0,2,0,0,0,1,0,0,0,0,1,0,9086.0
24,85392.0,9.0,0,9600,7.29,0,0.11242270938729623,0,3,0,0,0,1,0,0,0,1,0,0,9600.0
21,37000.0,3.0,2,7200,13.61,0,0.1945945945945946,0,2,0,0,1,0,0,0,0,1,0,0,7200.0
24,29120.0,0.0,1,5000,10.99,0,0.1717032967032967,0,4,0,0,0,1,0,0,0,0,0,1,5000.0
25,32000.0,1.0,3,6000,12.92,1,0.1875,0,2,0,0,0,1,0,0,0,1,0,0,200.0
22,91000.0,5.0,0,15000,7.88,0,0.16483516483516483,0,3,0,0,1,0,0,1,0,0,0,0,15000.0
26,95400.0,8.0,2,5000,12.68,0,0.05241090146750524,0,2,1,0,0,0,0,0,0,0,1,0,5000.0
21,28692.0,5.0,1,3000,10.75,0,0.10455876202425764,0,2,1,0,0,0,0,1,0,0,0,0,3000.0
25,90000.0,9.0,0,7750,7.51,0,0.08611111111111111,0,3,1,0,0,0,0,0,0,0,0,1,7750.0
22,69000.0,5.0,1,8650,11.49,0,0.12536231884057972,0,4,0,0,0,1,0,1,0,0,0,0,8650.0
25,70200.0,9.0,4,18000,16.45,0,0.2564102564102564,1,3,0,0,0,1,0,0,0,0,1,0,18000.0
24,92341.0,9.0,0,12000,7.51,0,0.12995310858665166,0,4,0,0,0,1,1,0,0,0,0,0,12000.0
24,73399.0,0.0,3,27000,10.99,1,0.36785242305753485,0,2,0,0,0,1,0,1,0,0,0,0,200.0
23,60000.0,2.0,0,5000,6.91,0,0.08333333333333333,0,3,0,0,0,1,1,0,0,0,0,0,5000.0
24,62400.0,8.0,0,4000,8.9,0,0.0641025641025641,0,4,1,0,0,0,0,0,1,0,0,0,4000.0
24,40000.0,3.0,1,10500,11.36,0,0.2625,0,2,1,0,0,0,0,0,0,1,0,0,10500.0
26,37680.0,5.0,3,2000,14.96,1,0.05307855626326964,1,2,0,0,0,1,0,0,0,1,0,0,2000.0
26,35000.0,0.0,2,12000,10.91,1,0.34285714285714286,1,3,0,0,0,1,0,0,0,0,0,1,10652.0
23,78000.0,5.0,1,17000,10.99,0,0.21794871794871795,0,2,0,0,0,1,0,0,0,0,0,1,17000.0
24,47211.0,8.0,1,10000,11.83,0,0.21181504310436128,0,3,0,0,1,0,0,0,1,0,0,0,10000.0
23,57744.0,7.0,1,2500,10.37,0,0.04329454142421724,0,4,1,0,0,0,0,0,0,0,0,1,2500.0
23,69000.0,7.0,1,4800,10.75,0,0.06956521739130435,0,2,0,0,0,1,1,0,0,0,0,0,4800.0
26,95000.0,0.0,3,20000,14.96,0,0.21052631578947367,0,4,1,0,0,0,0,0,1,0,0,0,20000.0
24,91000.0,5.0,0,15000,7.88,0,0.16483516483516483,0,2,1,0,0,0,1,0,0,0,0,0,15000.0
21,30000.0,0.0,2,1500,13.92,0,0.05,1,3,0,0,0,1,0,1,0,0,0,0,1500.0
24,97000.0,3.0,2,6400,15.96,0,0.06597938144329897,0,3,1,0,0,0,0,1,0,0,0,0,6400.0
22,68000.0,6.0,0,16000,7.9,0,0.23529411764705882,0,3,1,0,0,0,0,1,0,0,0,0,16000.0
24,70000.0,3.0,1,25000,11.86,1,0.35714285714285715,0,2,0,0,0,1,0,0,0,0,1,0,21304.0
22,45000.0,6.0,0,4750,6.39,0,0.10555555555555556,0,4,0,0,1,0,0,1,0,0,0,0,4750.0
23,42000.0,1.0,2,5750,13.57,0,0.13690476190476192,0,2,1,0,0,0,0,0,0,0,1,0,5750.0
25,75000.0,7.0,1,15000,9.99,0,0.2,0,2,1,0,0,0,0,0,0,0,1,0,15000.0
25,51492.0,2.0,1,13800,10.38,0,0.2680027965509205,0,4,1,0,0,0,0,1,0,0,0,0,13800.0
24,70000.0,2.0,1,8950,11.89,0,0.12785714285714286,0,2,1,0,0,0,0,0,0,1,0,0,8950.0
25,49200.0,6.0,0,5600,7.49,0,0.11382113821138211,0,3,1,0,0,0,0,0,0,1,0,0,5600.0
22,78000.0,6.0,0,7750,7.51,0,0.09935897435897435,0,4,1,0,0,0,0,1,0,0,0,0,7750.0
23,84000.0,7.0,1,23000,11.99,0,0.27380952380952384,0,2,1,0,0,0,0,1,0,0,0,0,23000.0
23,24000.0,0.0,1,6000,10.99,0,0.25,0,3,0,0,0,1,0,0,0,0,1,0,6000.0
26,75531.0,3.0,3,15000,16.49,0,0.19859395480001588,0,2,0,0,0,1,0,0,0,0,1,0,15000.0
25,30000.0,2.0,4,5200,17.19,1,0.17333333333333334,1,2,0,0,0,1,0,0,0,0,0,1,200.0
22,100000.0,0.0,2,15000,13.85,0,0.15,1,3,1,0,0,0,0,0,0,0,1,0,15000.0
24,38700.0,2.0,1,10000,10.99,0,0.25839793281653745,0,3,0,0,0,1,1,0,0,0,0,0,10000.0
23,80000.0,4.0,0,3000,5.99,0,0.0375,0,3,1,0,0,0,0,0,0,0,1,0,3000.0
24,35000.0,9.0,0,1500,10.99,0,0.04285714285714286,0,3,0,0,0,1,0,1,0,0,0,0,1500.0
23,24000.0,7.0,2,5550,12.53,0,0.23125,1,4,0,0,0,1,0,0,0,0,0,1,5550.0
24,79000.0,0.0,1,8000,11.49,0,0.10126582278481013,0,4,0,0,0,1,0,0,0,1,0,0,8000.0
22,87000.0,5.0,2,20000,13.85,0,0.22988505747126436,0,4,0,0,0,1,0,1,0,0,0,0,20000.0
23,39600.0,7.0,0,6000,7.88,0,0.15151515151515152,0,2,1,0,0,0,0,0,0,1,0,0,6000.0
24,53004.0,6.0,1,21000,10.65,0,0.39619651347068147,0,3,1,0,0,0,1,0,0,0,0,0,21000.0
22,38000.0,2.0,0,18500,7.66,1,0.4868421052631579,0,2,0,0,0,1,0,1,0,0,0,0,11692.0
26,64000.0,4.0,1,1000,10.75,0,0.015625,0,2,0,0,0,1,1,0,0,0,0,0,1000.0
23,27252.0,3.0,2,5800,13.06,0,0.21282841626302657,0,3,0,0,0,1,0,0,0,0,1,0,5800.0
24,51500.0,6.0,1,20000,12.21,1,0.3883495145631068,0,4,0,0,0,1,1,0,0,0,0,0,15673.0
25,59000.0,9.0,0,5000,6.03,1,0.0847457627118644,0,3,1,0,0,0,1,0,0,0,0,0,4837.0
24,22680.0,9.0,1,7000,10.62,1,0.30864197530864196,0,2,0,0,0,1,0,0,0,0,0,1,6978.0
24,94000.0,6.0,2,9600,12.99,0,0.10212765957446808,0,2,0,0,0,1,0,0,1,0,0,0,9600.0
25,48996.0,8.0,1,5000,9.88,1,0.10204914686913218,0,2,1,0,0,0,0,0,0,1,0,0,5000.0
22,59000.0,6.0,0,6400,10.99,0,0.10847457627118644,0,4,1,0,0,0,1,0,0,0,0,0,6400.0
23,100000.0,2.0,0,14000,6.17,0,0.14,0,4,1,0,0,0,1,0,0,0,0,0,14000.0
21,31680.0,5.0,2,15000,12.61,1,0.4734848484848485,1,2,0,0,0,1,0,0,0,0,0,1,9641.0
20,65000.0,4.0,1,4800,9.99,0,0.07384615384615385,0,4,1,0,0,0,0,0,0,0,0,1,4800.0
23,78000.0,7.0,0,4600,7.66,0,0.05897435897435897,0,3,1,0,0,0,0,0,0,0,0,1,4600.0
23,60000.0,0.0,1,10000,11.26,0,0.16666666666666666,0,3,1,0,0,0,0,1,0,0,0,0,10000.0
21,21600.0,0.0,1,2000,11.71,1,0.09259259259259259,0,4,0,0,0,1,0,0,0,1,0,0,2000.0
26,87996.0,3.0,0,8000,6.91,0,0.09091322332833311,0,3,1,0,0,0,0,0,0,1,0,0,8000.0
26,58000.0,0.0,0,3500,8.59,0,0.0603448275862069,0,3,0,0,0,1,0,0,0,0,1,0,3500.0
26,117000.0,8.0,0,6000,7.51,0,0.05128205128205128,0,3,1,0,0,0,0,1,0,0,0,0,6000.0
23,46932.0,4.0,0,7000,5.79,0,0.1491519645444473,0,3,0,0,1,0,0,1,0,0,0,0,7000.0
23,52692.0,4.0,2,3500,12.23,0,0.06642374554011994,1,4,0,0,0,1,0,0,0,1,0,0,3500.0
22,40000.0,1.0,1,4000,12.69,0,0.1,0,4,0,0,0,1,0,0,0,0,1,0,4000.0
24,51000.0,6.0,1,15000,11.12,0,0.29411764705882354,0,2,0,0,0,1,0,0,0,1,0,0,15000.0
22,12996.0,1.0,1,4750,10.99,1,0.3654970760233918,0,2,0,0,1,0,0,0,0,0,0,1,1999.0
25,125000.0,9.0,3,6500,14.61,0,0.052,0,3,0,0,0,1,0,0,0,0,0,1,6500.0
26,76250.0,6.0,1,10000,10.71,0,0.13114754098360656,0,3,0,0,0,1,0,0,0,0,0,1,10000.0
26,127992.0,10.0,2,26000,13.99,0,0.20313769610600663,0,2,1,0,0,0,0,0,0,0,1,0,26000.0
24,39996.0,0.0,3,5000,14.11,1,0.125012501250125,0,2,0,0,0,1,0,1,0,0,0,0,200.0
23,51000.0,7.0,0,6000,5.42,0,0.11764705882352941,0,2,0,0,1,0,0,0,0,0,0,1,6000.0
25,40000.0,0.0,1,5925,11.11,0,0.148125,0,3,0,0,0,1,0,0,0,0,0,1,5925.0
26,65000.0,10.0,0,5000,7.51,0,0.07692307692307693,0,2,1,0,0,0,1,0,0,0,0,0,5000.0
22,40800.0,5.0,0,2000,6.62,0,0.049019607843137254,0,2,0,0,0,1,0,0,0,1,0,0,2000.0
22,40000.0,2.0,0,10000,7.14,0,0.25,0,3,0,0,0,1,0,1,0,0,0,0,10000.0
25,59004.0,1.0,3,20000,14.84,1,0.33896007050369464,0,4,0,0,0,1,0,0,1,0,0,0,200.0
24,72000.0,2.0,0,6000,7.49,0,0.08333333333333333,0,2,1,0,0,0,0,0,1,0,0,0,6000.0
26,45000.0,1.0,1,4000,12.21,0,0.08888888888888889,0,2,0,0,0,1,0,0,0,1,0,0,4000.0
22,138000.0,1.0,1,23450,11.36,0,0.16992753623188406,0,2,1,0,0,0,0,0,0,0,1,0,23450.0
25,80000.0,9.0,0,12000,7.88,0,0.15,0,3,1,0,0,0,0,0,0,0,0,1,12000.0
24,73000.0,2.0,0,6500,10.99,0,0.08904109589041095,0,2,0,0,0,1,0,0,0,0,1,0,6500.0
22,55000.0,4.0,0,1275,6.91,0,0.023181818181818182,0,4,0,0,1,0,0,0,0,0,1,0,1275.0
25,33000.0,0.0,0,1000,7.29,0,0.030303030303030304,0,4,0,0,0,1,0,0,0,1,0,0,1000.0
21,41000.0,5.0,0,7000,5.79,0,0.17073170731707318,0,2,0,0,0,1,0,0,0,0,0,1,7000.0
26,85000.0,4.0,1,6000,9.88,0,0.07058823529411765,0,2,1,0,0,0,1,0,0,0,0,0,6000.0
23,60000.0,3.0,1,8000,10.25,0,0.13333333333333333,0,3,0,0,0,1,0,1,0,0,0,0,8000.0
25,138000.0,0.0,1,24000,12.18,0,0.17391304347826086,0,2,0,0,1,0,0,0,0,0,0,1,24000.0
22,24960.0,0.0,0,2500,7.51,0,0.10016025641025642,0,4,0,0,0,1,0,1,0,0,0,0,2500.0
26,57550.0,4.0,0,3500,5.42,0,0.060816681146828845,0,4,1,0,0,0,1,0,0,0,0,0,3500.0
22,60500.0,3.0,2,7000,12.84,0,0.11570247933884298,1,3,0,0,0,1,0,1,0,0,0,0,7000.0
24,62000.0,4.0,2,2000,13.49,0,0.03225806451612903,1,3,0,0,0,1,0,0,1,0,0,0,2000.0
24,72000.0,8.0,2,16000,13.06,0,0.2222222222222222,0,4,0,0,0,1,1,0,0,0,0,0,16000.0
22,42000.0,6.0,2,14750,12.99,0,0.35119047619047616,1,3,1,0,0,0,0,0,0,0,0,1,14750.0
22,100000.0,3.0,1,10000,10.65,0,0.1,0,2,0,0,0,1,0,0,0,0,0,1,10000.0
22,75000.0,2.0,1,19600,12.42,0,0.2613333333333333,0,4,0,0,0,1,0,1,0,0,0,0,19600.0
23,75000.0,0.0,2,9500,10.99,0,0.12666666666666668,1,3,1,0,0,0,1,0,0,0,0,0,9500.0
25,36000.0,2.0,2,13750,13.22,1,0.3819444444444444,1,3,1,0,0,0,0,0,0,1,0,0,13499.0
24,36000.0,3.0,3,5300,15.28,0,0.14722222222222223,0,3,0,0,0,1,0,1,0,0,0,0,5300.0
24,80000.0,8.0,0,12000,7.49,0,0.15,0,3,0,0,1,0,0,0,0,0,0,1,12000.0
25,50000.0,9.0,0,6400,8.32,0,0.128,0,4,1,0,0,0,0,0,0,0,0,1,6400.0
24,40000.0,3.0,0,10000,10.99,0,0.25,0,2,0,0,0,1,0,0,0,1,0,0,10000.0
24,30000.0,6.0,1,5000,12.69,1,0.16666666666666666,0,2,0,0,0,1,0,1,0,0,0,0,5000.0
23,16080.0,4.0,3,3000,16.29,1,0.1865671641791045,1,2,0,0,0,1,0,1,0,0,0,0,2473.0
23,47496.0,7.0,1,3500,12.69,0,0.07369041603503453,0,2,0,0,0,1,0,1,0,0,0,0,3500.0
26,80400.0,6.0,1,7000,10.65,0,0.08706467661691543,0,2,0,0,0,1,0,0,0,1,0,0,7000.0
23,76000.0,7.0,3,9000,10.99,1,0.11842105263157894,1,3,1,0,0,0,1,0,0,0,0,0,200.0
23,100000.0,1.0,2,12000,13.57,0,0.12,1,2,0,0,0,1,0,1,0,0,0,0,12000.0
21,18000.0,3.0,2,1500,12.87,0,0.08333333333333333,1,4,0,0,0,1,1,0,0,0,0,0,1500.0
23,32640.0,5.0,1,4800,11.99,0,0.14705882352941177,0,3,0,0,0,1,0,0,0,0,0,1,4800.0
26,64000.0,8.0,1,7500,9.83,0,0.1171875,0,4,0,0,0,1,0,1,0,0,0,0,7500.0
24,33600.0,5.0,1,4450,11.49,0,0.1324404761904762,0,4,0,0,0,1,0,0,0,0,1,0,4450.0
24,47000.0,1.0,1,8500,10.99,0,0.18085106382978725,0,4,1,0,0,0,0,1,0,0,0,0,8500.0
24,110000.0,7.0,0,12000,8.94,0,0.10909090909090909,0,2,1,0,0,0,1,0,0,0,0,0,12000.0
23,36000.0,5.0,1,8000,10.99,0,0.2222222222222222,0,2,0,0,0,1,0,0,0,0,0,1,8000.0
24,136000.0,9.0,5,25000,19.13,1,0.18382352941176472,0,3,1,0,0,0,1,0,0,0,0,0,200.0
23,92000.0,0.0,0,6500,8.0,0,0.07065217391304347,0,3,0,0,0,1,0,1,0,0,0,0,6500.0
22,77000.0,6.0,0,12400,7.51,0,0.16103896103896104,0,2,1,0,0,0,0,0,0,0,0,1,12400.0
26,28800.0,10.0,1,15000,10.0,1,0.5208333333333334,0,3,0,0,0,1,0,0,0,1,0,0,8765.0
22,36000.0,4.0,3,5000,14.61,0,0.1388888888888889,1,4,0,0,1,0,1,0,0,0,0,0,5000.0
25,75000.0,0.0,1,20000,10.38,0,0.26666666666666666,0,2,0,0,0,1,1,0,0,0,0,0,20000.0
24,96000.0,7.0,2,6000,13.92,0,0.0625,0,3,1,0,0,0,0,0,0,0,1,0,6000.0
24,50000.0,7.0,3,11000,16.89,0,0.22,1,2,1,0,0,0,0,0,1,0,0,0,11000.0
23,105999.0,6.0,1,8550,9.88,0,0.08066113831262559,0,2,1,0,0,0,0,1,0,0,0,0,8550.0
22,44000.0,3.0,2,3600,13.43,1,0.08181818181818182,1,3,0,0,0,1,0,0,1,0,0,0,200.0
26,96050.0,3.0,3,24000,15.28,1,0.24986985944820406,1,2,1,0,0,0,0,0,0,1,0,0,200.0
26,33996.0,2.0,1,10800,11.12,1,0.3176844334627603,0,3,0,0,0,1,0,0,0,1,0,0,10346.0
22,42000.0,6.0,0,3000,6.03,0,0.07142857142857142,0,3,1,0,0,0,0,0,0,0,1,0,3000.0
25,49000.0,6.0,2,3000,10.99,0,0.061224489795918366,0,4,0,0,1,0,0,0,0,0,1,0,3000.0
23,136000.0,7.0,0,8000,8.32,0,0.058823529411764705,0,2,1,0,0,0,0,1,0,0,0,0,8000.0
22,30000.0,2.0,1,13250,10.99,0,0.44166666666666665,0,4,1,0,0,0,1,0,0,0,0,0,13250.0
23,35400.0,4.0,1,9600,11.89,0,0.2711864406779661,0,2,0,0,0,1,1,0,0,0,0,0,9600.0
23,125000.0,4.0,0,7500,8.0,0,0.06,0,2,0,1,0,0,0,1,0,0,0,0,7500.0
23,53352.0,3.0,0,17500,6.54,1,0.32801019643124907,0,4,0,0,0,1,0,0,0,1,0,0,16415.0
23,14400.0,0.0,1,4000,10.74,1,0.2777777777777778,0,3,0,0,0,1,1,0,0,0,0,0,2215.0
25,80000.0,4.0,2,15000,12.61,0,0.1875,0,2,1,0,0,0,0,0,1,0,0,0,15000.0
22,31500.0,3.0,3,2900,10.99,1,0.09206349206349207,1,3,0,0,0,1,1,0,0,0,0,0,200.0
22,35000.0,0.0,1,3000,10.99,0,0.08571428571428572,0,2,0,0,0,1,1,0,0,0,0,0,3000.0
26,80000.0,5.0,2,7000,13.22,0,0.0875,1,2,0,0,1,0,0,0,0,0,1,0,7000.0
22,25000.0,4.0,0,1800,8.49,0,0.072,0,2,1,0,0,0,0,0,0,0,0,1,1800.0
23,75885.0,7.0,2,3000,11.03,0,0.0395335046451868,0,4,1,0,0,0,0,1,0,0,0,0,3000.0
26,65000.0,0.0,0,4000,5.42,0,0.06153846153846154,0,2,1,0,0,0,0,0,0,0,1,0,4000.0
21,21600.0,4.0,0,7125,6.99,0,0.3298611111111111,0,3,0,0,1,0,0,0,0,0,0,1,7125.0
23,44000.0,4.0,0,3200,7.51,0,0.07272727272727272,0,2,1,0,0,0,0,1,0,0,0,0,3200.0
25,60000.0,4.0,0,9800,10.99,0,0.16333333333333333,0,2,0,0,0,1,0,1,0,0,0,0,9800.0
25,48000.0,3.0,1,2000,10.74,0,0.041666666666666664,0,3,0,0,0,1,1,0,0,0,0,0,2000.0
23,65000.0,3.0,0,8000,7.14,0,0.12307692307692308,0,4,1,0,0,0,0,1,0,0,0,0,8000.0
22,48000.0,6.0,2,10000,13.49,0,0.20833333333333334,0,2,1,0,0,0,0,0,0,0,1,0,10000.0
22,60000.0,0.0,1,15000,11.71,0,0.25,0,3,0,0,0,1,0,1,0,0,0,0,15000.0
23,30000.0,6.0,1,19750,11.14,1,0.6583333333333333,0,4,0,0,0,1,0,0,0,0,0,1,9130.0
26,115600.0,4.0,0,9925,7.29,0,0.08585640138408304,0,4,1,0,0,0,0,0,0,0,0,1,9925.0
21,12000.0,5.0,0,3000,8.9,1,0.25,0,3,0,0,0,1,0,0,0,0,1,0,1846.0
23,38004.0,5.0,0,5000,6.91,0,0.1315650984106936,0,4,0,0,0,1,0,1,0,0,0,0,5000.0
23,130992.0,6.0,0,6000,7.51,0,0.04580432392817882,0,4,1,0,0,0,0,0,0,1,0,0,6000.0
23,19200.0,7.0,0,3000,10.99,1,0.15625,0,3,1,0,0,0,1,0,0,0,0,0,2953.0
22,60000.0,2.0,0,5200,5.99,0,0.08666666666666667,0,4,1,0,0,0,0,0,0,0,1,0,5200.0
23,85000.0,8.0,2,5000,14.35,0,0.058823529411764705,0,3,1,0,0,0,0,1,0,0,0,0,5000.0
25,20000.0,1.0,0,4000,5.79,0,0.2,0,4,1,0,0,0,0,0,0,0,0,1,4000.0
26,45000.0,5.0,1,2000,11.49,0,0.044444444444444446,0,3,0,0,0,1,0,0,0,1,0,0,2000.0
22,52000.0,6.0,1,10000,11.71,0,0.19230769230769232,0,2,0,0,0,1,0,0,0,0,0,1,10000.0
24,51600.0,8.0,1,3000,10.65,0,0.05813953488372093,0,3,0,0,0,1,0,0,0,1,0,0,3000.0
22,60000.0,6.0,0,17500,7.88,0,0.2916666666666667,0,2,1,0,0,0,1,0,0,0,0,0,17500.0
23,56700.0,7.0,0,12000,5.42,0,0.21164021164021163,0,2,1,0,0,0,0,0,0,0,0,1,12000.0
24,48000.0,5.0,0,4400,5.99,0,0.09166666666666666,0,4,0,0,1,0,0,0,0,0,0,1,4400.0
22,34000.0,4.0,3,3800,18.25,1,0.11176470588235295,1,3,0,0,0,1,0,0,0,1,0,0,200.0
23,37344.0,0.0,2,3200,12.68,0,0.0856898029134533,0,4,1,0,0,0,0,1,0,0,0,0,3200.0
22,62000.0,2.0,3,7500,13.87,0,0.12096774193548387,1,3,1,0,0,0,0,0,0,0,1,0,7500.0
24,103000.0,8.0,2,21000,13.49,0,0.20388349514563106,1,3,1,0,0,0,1,0,0,0,0,0,21000.0
24,45000.0,8.0,0,6000,7.51,0,0.13333333333333333,0,3,1,0,0,0,0,0,0,0,0,1,6000.0
24,120000.0,4.0,2,10000,13.61,0,0.08333333333333333,0,2,0,0,0,1,0,0,1,0,0,0,10000.0
25,40000.0,5.0,0,6000,7.88,0,0.15,0,2,0,0,0,1,0,0,0,0,1,0,6000.0
23,113000.0,4.0,0,12000,7.66,0,0.10619469026548672,0,3,1,0,0,0,0,1,0,0,0,0,12000.0
24,38400.0,8.0,0,4200,6.76,0,0.109375,0,4,0,0,0,1,0,0,0,1,0,0,4200.0
24,20000.0,2.0,0,3000,8.94,0,0.15,0,3,0,0,1,0,0,0,0,0,1,0,3000.0
22,60000.0,3.0,0,7000,6.91,0,0.11666666666666667,0,4,0,0,0,1,0,1,0,0,0,0,7000.0
23,23760.0,2.0,1,2800,10.99,0,0.11784511784511785,0,4,0,0,0,1,0,0,0,0,1,0,2800.0
23,48000.0,8.0,2,6000,12.87,0,0.125,1,3,0,0,1,0,0,0,0,0,0,1,6000.0
23,61000.0,3.0,0,2500,7.49,0,0.040983606557377046,0,3,0,0,0,1,0,1,0,0,0,0,2500.0
21,56000.0,5.0,4,15000,16.0,1,0.26785714285714285,1,4,0,0,0,1,0,0,1,0,0,0,200.0
24,46809.0,4.0,1,5000,12.18,0,0.10681706509431947,0,2,0,0,0,1,0,0,0,1,0,0,5000.0
23,39456.0,7.0,0,14000,7.29,0,0.3548256285482563,0,3,0,0,1,0,0,0,0,0,1,0,14000.0
23,115275.0,7.0,2,7500,11.28,0,0.06506180871828236,1,4,0,0,0,1,0,1,0,0,0,0,7500.0
26,48000.0,4.0,0,10000,5.79,0,0.20833333333333334,0,4,1,0,0,0,0,0,0,0,1,0,10000.0
23,59000.0,7.0,2,20000,12.29,1,0.3389830508474576,0,2,0,0,0,1,0,1,0,0,0,0,17956.0
25,50000.0,9.0,0,18000,7.88,0,0.36,0,4,1,0,0,0,1,0,0,0,0,0,18000.0
24,72000.0,5.0,1,8000,12.21,0,0.1111111111111111,0,3,1,0,0,0,0,0,1,0,0,0,8000.0
26,48000.0,7.0,0,9000,8.94,0,0.1875,0,3,0,0,0,1,0,0,0,1,0,0,9000.0
22,52500.0,6.0,2,8000,15.23,0,0.1523809523809524,1,4,1,0,0,0,0,0,0,0,0,1,8000.0
25,76000.0,3.0,0,20000,6.54,0,0.2631578947368421,0,2,1,0,0,0,0,1,0,0,0,0,20000.0
23,39996.0,6.0,1,12000,9.63,0,0.3000300030003,0,3,0,0,0,1,0,0,0,1,0,0,12000.0
23,68000.0,4.0,0,1000,8.0,0,0.014705882352941176,0,4,1,0,0,0,0,1,0,0,0,0,1000.0
25,82560.0,6.0,0,4500,7.42,0,0.05450581395348837,0,4,0,0,0,1,1,0,0,0,0,0,4500.0
26,74000.0,5.0,0,10000,6.62,0,0.13513513513513514,0,2,1,0,0,0,1,0,0,0,0,0,10000.0
25,38000.0,9.0,1,4800,11.71,0,0.12631578947368421,0,3,0,0,0,1,0,1,0,0,0,0,4800.0
25,31500.0,8.0,0,14850,8.9,1,0.4714285714285714,0,3,0,0,0,1,1,0,0,0,0,0,9692.0
25,88000.0,7.0,1,11000,11.14,0,0.125,0,2,1,0,0,0,0,0,0,0,1,0,11000.0
24,42000.0,8.0,0,8000,6.62,0,0.19047619047619047,0,2,0,0,1,0,0,0,1,0,0,0,8000.0
25,60000.0,3.0,0,3000,5.99,0,0.05,0,4,1,0,0,0,1,0,0,0,0,0,3000.0
23,138000.0,1.0,1,10000,12.69,0,0.07246376811594203,0,2,0,0,0,1,0,1,0,0,0,0,10000.0
22,37200.0,6.0,0,7000,7.9,1,0.1881720430107527,0,2,0,0,0,1,0,0,1,0,0,0,200.0
24,75000.0,6.0,1,15000,11.71,0,0.2,0,4,0,0,0,1,0,0,1,0,0,0,15000.0
23,68500.0,7.0,2,4200,11.66,0,0.061313868613138686,0,3,1,0,0,0,0,0,0,0,0,1,4200.0
25,29000.0,9.0,1,1000,11.99,1,0.034482758620689655,0,2,0,0,0,1,0,0,0,1,0,0,1000.0
24,35000.0,1.0,0,12000,6.54,1,0.34285714285714286,0,2,0,0,0,1,1,0,0,0,0,0,10769.0
23,42000.0,0.0,2,5000,10.99,1,0.11904761904761904,0,3,0,0,0,1,0,0,0,0,0,1,5000.0
23,16000.0,3.0,2,2275,13.06,0,0.1421875,1,3,1,0,0,0,0,0,0,1,0,0,2275.0
24,65000.0,5.0,0,12000,8.9,0,0.18461538461538463,0,3,0,0,0,1,0,0,0,1,0,0,12000.0
21,70553.0,2.0,3,10000,15.28,1,0.14173741726078268,0,3,1,0,0,0,0,0,0,1,0,0,200.0
26,34000.0,3.0,3,5500,16.89,0,0.16176470588235295,1,3,0,0,0,1,0,0,0,0,1,0,5500.0
21,25000.0,2.0,1,3600,9.91,0,0.144,0,4,1,0,0,0,0,0,0,0,1,0,3600.0
24,49278.0,4.0,2,11000,13.22,0,0.22322334510329153,1,2,0,0,0,1,1,0,0,0,0,0,11000.0
24,52000.0,3.0,0,3500,6.76,0,0.0673076923076923,0,3,1,0,0,0,0,0,0,0,0,1,3500.0
21,27600.0,3.0,2,1000,15.27,0,0.036231884057971016,1,3,0,0,1,0,0,1,0,0,0,0,1000.0
26,59500.0,9.0,0,12000,6.62,0,0.20168067226890757,0,4,1,0,0,0,1,0,0,0,0,0,12000.0
25,64000.0,0.0,4,20000,10.99,1,0.3125,1,4,0,0,0,1,1,0,0,0,0,0,200.0
22,33000.0,1.0,2,1400,14.27,0,0.04242424242424243,1,3,0,0,0,1,0,0,0,1,0,0,1400.0
24,106000.0,6.0,1,13000,12.69,1,0.12264150943396226,0,4,0,0,0,1,0,0,1,0,0,0,13000.0
22,28000.0,5.0,1,6900,9.99,0,0.24642857142857144,0,3,0,0,0,1,0,0,0,0,1,0,6900.0
25,20000.0,1.0,0,12000,8.07,1,0.6,0,2,0,0,0,1,0,0,0,1,0,0,6153.0
21,60000.0,5.0,1,10000,12.18,0,0.16666666666666666,0,4,0,0,0,1,0,0,0,1,0,0,10000.0
